prior	business	0.22942643391521197
prior	entertainment	0.17356608478802993
prior	politics	0.18753117206982545
prior	sports	0.22942643391521197
prior	tech	0.1800498753117207
Likelihood	entertainment	5ive	1.0
Likelihood	entertainment	supergroup	1.0
Likelihood	entertainment	crimson	1.0
Likelihood	entertainment	mott	1.0
Likelihood	entertainment	hoople.	1.0
Likelihood	politics	reopened	0.5
Likelihood	sport	magpies.	1.0
Likelihood	sport	chap	1.0
Likelihood	sport	9.3	1.0
Likelihood	sport	escalated.	1.0
Likelihood	sport	lying.	1.0
Likelihood	politics	forgive	0.5
Likelihood	entertainment	viotti	1.0
Likelihood	entertainment	conductor	1.0
Likelihood	entertainment	marcello	1.0
Likelihood	entertainment	fenice	1.0
Likelihood	entertainment	scala	1.0
Likelihood	politics	reopening	0.6
Likelihood	entertainment	coma	0.6666666666666666
Likelihood	entertainment	rehearsals	1.0
Likelihood	entertainment	jules	1.0
Likelihood	entertainment	massenet	1.0
Likelihood	entertainment	manon	1.0
Likelihood	entertainment	orchestras	1.0
Likelihood	entertainment	cello	1.0
Likelihood	entertainment	lausanne	1.0
Likelihood	entertainment	conservatory.	1.0
Likelihood	entertainment	gino	1.0
Likelihood	entertainment	marinuzzi	1.0
Likelihood	entertainment	turin	1.0
Likelihood	entertainment	thais	1.0
Likelihood	entertainment	verdi	1.0
Likelihood	entertainment	traviata	1.0
Likelihood	entertainment	strauss	1.0
Likelihood	entertainment	ariadne	1.0
Likelihood	entertainment	naxos.	1.0
Likelihood	entertainment	roi	1.0
Likelihood	entertainment	lahore.	1.0
Likelihood	entertainment	giacomo	1.0
Likelihood	entertainment	puccini	1.0
Likelihood	entertainment	madame	1.0
Likelihood	entertainment	butterfly	1.0
Likelihood	entertainment	boheme	1.0
Likelihood	entertainment	fromental	1.0
Likelihood	entertainment	halevy	1.0
Likelihood	entertainment	juive.	1.0
Likelihood	entertainment	giampaolo	1.0
Likelihood	entertainment	vianello	1.0
Likelihood	entertainment	joyous	1.0
Likelihood	entertainment	rebirth	1.0
Likelihood	entertainment	bellini	1.0
Likelihood	entertainment	norma	1.0
Likelihood	business	14.27	1.0
Likelihood	business	crops	1.0
Likelihood	business	11.49	1.0
Likelihood	business	rains	1.0
Likelihood	business	fertilizers	1.0
Likelihood	business	ethiopians	1.0
Likelihood	business	387	1.0
Likelihood	business	89	1.0
Likelihood	business	fortified	1.0
Likelihood	business	blended	0.5
Likelihood	business	vegetable	1.0
Likelihood	business	supplementary	1.0
Likelihood	business	distributions	1.0
Likelihood	business	lactating	1.0
Likelihood	business	drained	1.0
Likelihood	business	965	1.0
Likelihood	business	ethiopians.	1.0
Likelihood	business	(fao)	1.0
Likelihood	business	josserand	1.0
Likelihood	business	fao	1.0
Likelihood	business	agriculture.	1.0
Likelihood	sport	angrily	0.6666666666666666
Likelihood	sport	stomach.	1.0
Likelihood	sport	(alicia	1.0
Likelihood	sport	molik)	1.0
Likelihood	sport	yetunde	1.0
Likelihood	entertainment	realize	0.5
Likelihood	sport	declining.	1.0
Likelihood	business	declines.	1.0
Likelihood	business	$200bn	1.0
Likelihood	politics	ditch	0.75
Likelihood	business	1.3187	1.0
Likelihood	business	$1.90	1.0
Likelihood	business	104.16	1.0
Likelihood	business	disappeared.	1.0
Likelihood	business	softening	1.0
Likelihood	business	gunner	0.5
Likelihood	business	financial.	1.0
Likelihood	business	mansoor	1.0
Likelihood	business	mohi-uddin	1.0
Likelihood	business	allure	1.0
Likelihood	business	rock-steady	1.0
Likelihood	tech	sponsored	0.75
Likelihood	sport	secures	0.6
Likelihood	sport	14.74	1.0
Likelihood	sport	hind	1.0
Likelihood	sport	dehiba	1.0
Likelihood	sport	cherkasova.	1.0
Likelihood	politics	migrant	1.0
Likelihood	politics	non-european	1.0
Likelihood	politics	tb	1.0
Likelihood	business	arrivals	0.5
Likelihood	politics	nhs.	1.0
Likelihood	politics	teaching.	1.0
Likelihood	politics	x-ray.	1.0
Likelihood	politics	x-rays	1.0
Likelihood	politics	(except	1.0
Likelihood	politics	women)	1.0
Likelihood	politics	hepatitis	1.0
Likelihood	politics	16-year-olds.	1.0
Likelihood	tech	infected.	0.6666666666666666
Likelihood	politics	moore-gillon	1.0
Likelihood	politics	uk-born	1.0
Likelihood	politics	high-risk	1.0
Likelihood	politics	terrence	1.0
Likelihood	politics	prejudice-based	1.0
Likelihood	politics	evidence-based.	1.0
Likelihood	business	falsify	0.5
Likelihood	politics	dint	1.0
Likelihood	tech	tetris	1.0
Likelihood	tech	cellery	1.0
Likelihood	tech	installs	1.0
Likelihood	tech	browses	1.0
Likelihood	tech	insecure	1.0
Likelihood	tech	scouring	1.0
Likelihood	tech	scanning	1.0
Likelihood	tech	builds.	1.0
Likelihood	tech	tetris.	1.0
Likelihood	tech	98	1.0
Likelihood	tech	nt	1.0
Likelihood	entertainment	20-30	1.0
Likelihood	entertainment	utah.	1.0
Likelihood	entertainment	forty-two	1.0
Likelihood	entertainment	mcallister.	1.0
Likelihood	entertainment	chechnya.	1.0
Likelihood	entertainment	territories.	0.5
Likelihood	entertainment	bratt.	1.0
Likelihood	entertainment	grams	1.0
Likelihood	entertainment	budding	1.0
Likelihood	entertainment	ellie	1.0
Likelihood	entertainment	primer	1.0
Likelihood	entertainment	carruth.	1.0
Likelihood	politics	retract	0.6666666666666666
Likelihood	politics	representatives:	1.0
Likelihood	politics	games...they	1.0
Likelihood	politics	flap	1.0
Likelihood	politics	recounted	1.0
Likelihood	politics	job...	1.0
Likelihood	politics	abdication	1.0
Likelihood	politics	wedge	1.0
Likelihood	politics	guard.	0.75
Likelihood	politics	editors	1.0
Likelihood	politics	papers.	1.0
Likelihood	business	tyres	1.0
Likelihood	business	activision	1.0
Likelihood	business	$2.95bn	1.0
Likelihood	business	(£1.57bn)	1.0
Likelihood	business	$17.8bn.	1.0
Likelihood	business	acquisitions.	1.0
Likelihood	business	19.9%	1.0
Likelihood	business	mergers	1.0
Likelihood	entertainment	paraguay	1.0
Likelihood	entertainment	(£5	1.0
Likelihood	entertainment	390)	1.0
Likelihood	entertainment	lily	1.0
Likelihood	entertainment	tuck	1.0
Likelihood	entertainment	fictionalised	1.0
Likelihood	entertainment	paraguayan	1.0
Likelihood	entertainment	solano	0.5
Likelihood	entertainment	mistress.	1.0
Likelihood	politics	controversy.	0.5
Likelihood	entertainment	judy	0.7777777777777778
Likelihood	entertainment	blume	0.75
Likelihood	entertainment	honourary	1.0
Likelihood	entertainment	censorship.	1.0
Likelihood	entertainment	narratives	1.0
Likelihood	entertainment	sexuality	0.6666666666666666
Likelihood	entertainment	censors.	1.0
Likelihood	entertainment	contagious.	1.0
Likelihood	entertainment	wildfire	1.0
Likelihood	entertainment	censors	1.0
Likelihood	entertainment	publicity.	1.0
Likelihood	entertainment	notable	1.0
Likelihood	entertainment	greatness.	1.0
Likelihood	entertainment	snobbery	1.0
Likelihood	entertainment	writers.	0.6666666666666666
Likelihood	entertainment	nan	0.5
Likelihood	entertainment	napkin	1.0
Likelihood	entertainment	non-fiction	1.0
Likelihood	sport	boyle	0.6666666666666666
Likelihood	entertainment	arc	1.0
Likelihood	entertainment	1920s.	1.0
Likelihood	entertainment	9-11	1.0
Likelihood	entertainment	hautman	1.0
Likelihood	entertainment	godless.	1.0
Likelihood	entertainment	mountain:	1.0
Likelihood	entertainment	1965-2003.	1.0
Likelihood	entertainment	jugnot	1.0
Likelihood	entertainment	chorus	0.8571428571428571
Likelihood	entertainment	depardieu	1.0
Likelihood	entertainment	best-paid	1.0
Likelihood	entertainment	5.45m	1.0
Likelihood	entertainment	(£3.77m)	1.0
Likelihood	entertainment	figaro	1.0
Likelihood	entertainment	(les	1.0
Likelihood	entertainment	choristes)	1.0
Likelihood	entertainment	1949.	1.0
Likelihood	entertainment	3.35m	1.0
Likelihood	entertainment	(£2.31m)	1.0
Likelihood	entertainment	[depardieu]	1.0
Likelihood	entertainment	reno	1.0
Likelihood	entertainment	3.55m	1.0
Likelihood	entertainment	(£2.45m)	1.0
Likelihood	entertainment	uncredited	1.0
Likelihood	entertainment	rwanda.	1.0
Likelihood	entertainment	885	1.0
Likelihood	entertainment	(£611	1.0
Likelihood	entertainment	(un	1.0
Likelihood	entertainment	dimanche	1.0
Likelihood	entertainment	fiancailles)	1.0
Likelihood	entertainment	cesar	1.0
Likelihood	politics	stalemate	0.5
Likelihood	politics	meeting:	1.0
Likelihood	politics	talking.	1.0
Likelihood	business	thyssenkrupp	1.0
Likelihood	business	corus	1.0
Likelihood	business	arcleor	1.0
Likelihood	business	nippon	1.0
Likelihood	business	72%	1.0
Likelihood	business	baoshan	1.0
Likelihood	business	carmakers.	1.0
Likelihood	business	steelmakers	1.0
Likelihood	business	much-higher	1.0
Likelihood	business	tinto	1.0
Likelihood	business	cia.	1.0
Likelihood	business	vale	1.0
Likelihood	business	dolce	1.0
Likelihood	business	(cvrd)	1.0
Likelihood	business	steel.	1.0
Likelihood	business	sheffield-based	1.0
Likelihood	politics	meps	0.4444444444444444
Likelihood	business	cvrd	1.0
Likelihood	business	uncharted	1.0
Likelihood	business	bhp	1.0
Likelihood	business	billiton	1.0
Likelihood	business	70%.	1.0
Likelihood	business	weakness.	1.0
Likelihood	business	[	1.0
Likelihood	business	costs]	1.0
Likelihood	business	kazuhiro	1.0
Likelihood	business	takahashi	1.0
Likelihood	business	smbc.	1.0
Likelihood	business	arcelor	1.0
Likelihood	business	17.58	1.0
Likelihood	business	16.87	1.0
Likelihood	business	55.57	1.0
Likelihood	business	jfe	1.0
Likelihood	business	3.4%.	1.0
Likelihood	business	22.5bn	1.0
Likelihood	entertainment	ya!	1.0
Likelihood	entertainment	speakerboxxx/the	1.0
Likelihood	entertainment	boi	1.0
Likelihood	entertainment	d12	1.0
Likelihood	entertainment	timberlake	0.75
Likelihood	entertainment	nelly.	1.0
Likelihood	entertainment	crowd:	1.0
Likelihood	entertainment	spears.	1.0
Likelihood	entertainment	knowles	1.0
Likelihood	entertainment	linkin	1.0
Likelihood	entertainment	bennington	1.0
Likelihood	entertainment	xzibit	1.0
Likelihood	entertainment	tor	1.0
Likelihood	entertainment	valle	1.0
Likelihood	entertainment	bicycles	1.0
Likelihood	entertainment	skateboards	1.0
Likelihood	entertainment	pharrell	1.0
Likelihood	entertainment	open-air	1.0
Likelihood	entertainment	colosseum	1.0
Likelihood	sport	faroe	1.0
Likelihood	sport	basel	1.0
Likelihood	sport	play-off	1.0
Likelihood	sport	carr	1.0
Likelihood	sport	(kerr)	1.0
Likelihood	politics	terrified	0.6666666666666666
Likelihood	politics	them;	1.0
Likelihood	politics	beg	0.5
Likelihood	politics	preparations.	1.0
Likelihood	politics	thatcherites	1.0
Likelihood	politics	conversational	1.0
Likelihood	politics	rhetorical;	1.0
Likelihood	politics	spontaneous	1.0
Likelihood	politics	scripted;	1.0
Likelihood	politics	transporting	1.0
Likelihood	sport	off-colour	1.0
Likelihood	sport	6.56	1.0
Likelihood	sport	6.67	1.0
Likelihood	sport	secs.	1.0
Likelihood	sport	vomiting.	1.0
Likelihood	sport	chipping	1.0
Likelihood	sport	21.72	1.0
Likelihood	sport	kosenkow	1.0
Likelihood	sport	21.07	1.0
Likelihood	sport	secs	1.0
Likelihood	sport	balkom	1.0
Likelihood	sport	21.58	1.0
Likelihood	sport	7.98	1.0
Likelihood	business	norway.	0.3333333333333333
Likelihood	sport	16.50m	1.0
Likelihood	sport	ghent.	1.0
Likelihood	sport	37cm	1.0
Likelihood	sport	jadel	1.0
Likelihood	sport	gregorio	1.0
Likelihood	sport	high-class	1.0
Likelihood	sport	arron	1.0
Likelihood	sport	gevaert	1.0
Likelihood	sport	7.35.	1.0
Likelihood	sport	1.76m	1.0
Likelihood	sport	13.86m	1.0
Likelihood	sport	put.	1.0
Likelihood	business	profiteers	1.0
Likelihood	business	smuggling	0.5
Likelihood	business	pills	1.0
Likelihood	business	diversion	0.5
Likelihood	business	hiv-positive	1.0
Likelihood	business	wealthier	1.0
Likelihood	business	re-selling	1.0
Likelihood	business	coating	1.0
Likelihood	business	dye	1.0
Likelihood	business	re-sold	1.0
Likelihood	business	glaxo	1.0
Likelihood	business	tenth	1.0
Likelihood	business	4.464	1.0
Likelihood	business	10.8%	1.0
Likelihood	business	frank-juergen	1.0
Likelihood	business	weise	1.0
Likelihood	business	0.1%...	1.0
Likelihood	business	insufficient	0.5
Likelihood	business	brunt	1.0
Likelihood	business	18.8%.	1.0
Likelihood	business	cherished	1.0
Likelihood	business	one-euro	1.0
Likelihood	business	benefit.	0.5
Likelihood	business	hirings	1.0
Likelihood	business	isabelle	1.0
Likelihood	business	kronawitter	1.0
Likelihood	business	hypovereinsbank.	1.0
Likelihood	business	elan	1.0
Likelihood	business	biogen	1.0
Likelihood	business	idec	1.0
Likelihood	business	tysabri	1.0
Likelihood	business	ireland-based	1.0
Likelihood	business	43%.	1.0
Likelihood	business	condition.	0.5
Likelihood	business	avonex	1.0
Likelihood	business	drug.	1.0
Likelihood	business	progressive	0.5
Likelihood	business	multifocal	1.0
Likelihood	business	leukoencephalopathy	1.0
Likelihood	business	(pml)	1.0
Likelihood	business	tysabri-treated	1.0
Likelihood	business	pml	1.0
Likelihood	business	evaluations	1.0
Likelihood	business	re-initiation	1.0
Likelihood	business	dosing	1.0
Likelihood	business	avonex.	1.0
Likelihood	business	four-fold	1.0
Likelihood	business	goodbody	1.0
Likelihood	business	$18.90	1.0
Likelihood	business	$28.63	1.0
Likelihood	business	$38.65.	1.0
Likelihood	business	phytopharm	1.0
Likelihood	business	19.84%	1.0
Likelihood	business	151.5	1.0
Likelihood	business	yamanouchi	1.0
Likelihood	business	steam.	1.0
Likelihood	sport	clear-cut	0.6666666666666666
Likelihood	business	restrain	0.5
Likelihood	business	obstruct	1.0
Likelihood	business	0.89	1.0
Likelihood	business	0.01%	1.0
Likelihood	business	385.48.	1.0
Likelihood	business	337	1.0
Likelihood	business	avery	1.0
Likelihood	business	shenfeld	1.0
Likelihood	business	cibc	1.0
Likelihood	business	boat	0.5
Likelihood	business	gradual	1.0
Likelihood	business	sohn	1.0
Likelihood	business	geopolitics	1.0
Likelihood	business	bearing	0.375
Likelihood	business	(boe)	1.0
Likelihood	business	boe	1.0
Likelihood	business	loosened	0.5
Likelihood	business	criteria.	1.0
Likelihood	business	staunch	0.5
Likelihood	business	budgetary	0.5
Likelihood	business	parliaments	0.5
Likelihood	business	competences	1.0
Likelihood	business	align	1.0
Likelihood	business	ecofin	1.0
Likelihood	entertainment	atlanta	1.0
Likelihood	entertainment	morehouse	1.0
Likelihood	entertainment	gatekeeper	1.0
Likelihood	entertainment	educates	1.0
Likelihood	entertainment	denzel	1.0
Likelihood	entertainment	(washington)	1.0
Likelihood	entertainment	$20m	0.5
Likelihood	entertainment	gatekeepers	1.0
Likelihood	politics	non-traditional	0.5
Likelihood	entertainment	stepchild.	1.0
Likelihood	tech	gateway	1.0
Likelihood	tech	painting.	1.0
Likelihood	tech	artgarden	1.0
Likelihood	entertainment	serendipity	0.5
Likelihood	politics	chooses	0.5
Likelihood	tech	keywords	1.0
Likelihood	tech	whistler	1.0
Likelihood	tech	aesthetic	1.0
Likelihood	business	water.	0.6666666666666666
Likelihood	tech	wandering	1.0
Likelihood	tech	jemima	1.0
Likelihood	tech	rellie	1.0
Likelihood	tech	tateson	1.0
Likelihood	business	garment	0.75
Likelihood	tech	helpful.	1.0
Likelihood	business	appealing	0.4
Likelihood	tech	shoppers.	0.5
Likelihood	tech	object.	1.0
Likelihood	tech	rellie.	1.0
Likelihood	sport	tinkers	1.0
Likelihood	sport	clamours	1.0
Likelihood	sport	brive.	1.0
Likelihood	sport	maso.	1.0
Likelihood	sport	african-born	1.0
Likelihood	sport	liebeneberg	1.0
Likelihood	sport	toulousain	1.0
Likelihood	sport	23rd	1.0
Likelihood	sport	laporte.	1.0
Likelihood	sport	(brive)	1.0
Likelihood	sport	(clermont)	1.0
Likelihood	sport	(stade	1.0
Likelihood	sport	toulousain)	1.0
Likelihood	sport	(biarritz)	1.0
Likelihood	sport	francais)	1.0
Likelihood	sport	(castres)	1.0
Likelihood	sport	(bourgoin)	1.0
Likelihood	sport	(beziers)	1.0
Likelihood	sport	capt)	1.0
Likelihood	sport	mas	1.0
Likelihood	sport	(perpignan)	1.0
Likelihood	sport	(sale)	1.0
Likelihood	sport	grandclaude	1.0
Likelihood	entertainment	rocker	1.0
Likelihood	entertainment	babyshambles	1.0
Likelihood	entertainment	walden.	1.0
Likelihood	entertainment	overcrowding.	1.0
Likelihood	entertainment	blackmail	1.0
Likelihood	entertainment	curfew	1.0
Likelihood	entertainment	gig.	1.0
Likelihood	entertainment	frenzied	1.0
Likelihood	entertainment	killamangiro	1.0
Likelihood	entertainment	crush.	1.0
Likelihood	entertainment	disconnect	1.0
Likelihood	business	walden	0.5
Likelihood	entertainment	punches.	1.0
Likelihood	entertainment	bouncers	1.0
Likelihood	entertainment	50-minute	1.0
Likelihood	entertainment	occurrence	1.0
Likelihood	entertainment	wass	1.0
Likelihood	entertainment	documentary-maker	1.0
Likelihood	entertainment	carlish	1.0
Likelihood	entertainment	hotel.	0.5
Likelihood	entertainment	kumar	1.0
Likelihood	entertainment	bafta-winning	0.5
Likelihood	entertainment	drastic	0.5
Likelihood	entertainment	dartford	1.0
Likelihood	entertainment	overwhelming.	1.0
Likelihood	entertainment	irons.	1.0
Likelihood	business	$413.50	1.0
Likelihood	business	ounce	1.0
Likelihood	business	rebounding	1.0
Likelihood	business	rato	1.0
Likelihood	business	feasibility	1.0
Likelihood	business	disconcerted	1.0
Likelihood	business	reade	1.0
Likelihood	business	217	1.0
Likelihood	business	113.5m	1.0
Likelihood	business	ounces.	1.0
Likelihood	business	distribute.	1.0
Likelihood	business	reservations.	1.0
Likelihood	sport	5000m	1.0
Likelihood	sport	eliud	1.0
Likelihood	sport	kipchoge	1.0
Likelihood	sport	9.2km	1.0
Likelihood	sport	gebre	1.0
Likelihood	sport	gebremariam	1.0
Likelihood	sport	dejene	1.0
Likelihood	sport	berhanu	1.0
Likelihood	sport	morpeth	1.0
Likelihood	sport	lasp	1.0
Likelihood	sport	lap.	1.0
Likelihood	sport	asi	1.0
Likelihood	sport	helsinki.	1.0
Likelihood	sport	6.2km	1.0
Likelihood	tech	64%	1.0
Likelihood	tech	18m	1.0
Likelihood	tech	shopper	1.0
Likelihood	tech	£220	1.0
Likelihood	tech	shopping.	1.0
Likelihood	tech	purses	1.0
Likelihood	tech	roper	1.0
Likelihood	tech	imrg	1.0
Likelihood	tech	hostway	1.0
Likelihood	tech	lingerie	1.0
Likelihood	tech	saint	0.6666666666666666
Likelihood	tech	18-35	1.0
Likelihood	tech	bracket	1.0
Likelihood	tech	fanlo	1.0
Likelihood	tech	shopping.com	1.0
Likelihood	tech	narrowband	1.0
Likelihood	tech	convenience.	1.0
Likelihood	tech	reliability.	1.0
Likelihood	tech	robosapiens	1.0
Likelihood	tech	hard-to-find	1.0
Likelihood	tech	bundle.	1.0
Likelihood	tech	£104.99.	1.0
Likelihood	tech	bloglines	1.0
Likelihood	tech	individually.	1.0
Likelihood	tech	(rss)	1.0
Likelihood	tech	pyra	1.0
Likelihood	tech	lanzone	1.0
Likelihood	tech	foothold	1.0
Likelihood	tech	customise	1.0
Likelihood	tech	lanzone.	1.0
Likelihood	tech	monetise	1.0
Likelihood	tech	indexing	1.0
Likelihood	tech	napsterization	1.0
Likelihood	tech	hint	0.6666666666666666
Likelihood	tech	insiders.	1.0
Likelihood	entertainment	blackadder	1.0
Likelihood	entertainment	baldrick	1.0
Likelihood	entertainment	trench.	1.0
Likelihood	entertainment	poignant	1.0
Likelihood	entertainment	laurie	1.0
Likelihood	entertainment	miranda	1.0
